,LX.GGNV..HHE,LX.GGNV..HHN,LX.GGNV..HHZ,LX.GGNV..BHZ
4679,1716.0,1092,372.0,
4680,1760.0,1051,821.0,
4681,1272.0,1369,977.0,
4682,1102.0,1761,712.0,
4683,1112.0,1690,387.0,
4684,1169.0,1569,199.0,
4685,1294.0,1506,84.0,
4686,1292.0,1316,51.0,
4687,1367.0,1222,353.0,
4688,1396.0,1301,738.0,
4689,1473.0,1510,598.0,
4690,1773.0,1600,271.0,
4691,2005.0,1450,113.0,
4692,1788.0,1249,6.0,
4693,1344.0,1176,101.0,
4694,1066.0,1229,256.0,
4695,1132.0,1221,427.0,
4696,1044.0,1212,567.0,
4697,836.0,1340,437.0,
4698,964.0,1316,359.0,
4699,1111.0,1239,475.0,
4700,1073.0,1211,494.0,
4701,870.0,999,356.0,
4702,630.0,752,269.0,
4703,712.0,574,329.0,
4704,849.0,801,468.0,
4705,759.0,1192,542.0,
4706,1118.0,1186,463.0,
4707,1475.0,1016,464.0,
4708,1494.0,950,509.0,
4709,1424.0,1192,290.0,
4710,1204.0,1436,120.0,
4711,1022.0,1383,300.0,
4712,717.0,1388,651.0,
4713,497.0,1626,903.0,
4714,754.0,1916,953.0,
4715,1156.0,1948,946.0,
4716,1031.0,1761,744.0,
4717,577.0,1673,329.0,
4718,161.0,1511,23.0,
4719,422.0,1211,60.0,
4720,1092.0,1059,364.0,
4721,1309.0,1133,488.0,
4722,1478.0,1403,552.0,
4723,1341.0,1668,755.0,
4724,922.0,1958,763.0,
4725,643.0,2059,482.0,
4726,684.0,1813,280.0,
4727,1101.0,1581,368.0,
4728,1329.0,1369,414.0,
4729,1095.0,1306,269.0,
4730,798.0,1211,104.0,
4731,787.0,959,177.0,
4732,783.0,919,382.0,
4733,643.0,1022,488.0,
4734,690.0,1162,850.0,
4735,886.0,1201,1440.0,
4736,897.0,1277,1583.0,
4737,902.0,1470,887.0,
4738,1027.0,1544,-215.0,
4739,1163.0,1503,-795.0,
4740,1111.0,1397,-552.0,
4741,754.0,1383,137.0,
4742,374.0,1396,693.0,
4743,217.0,1421,897.0,
4744,352.0,1370,981.0,
4745,401.0,1197,901.0,
4746,422.0,1104,730.0,
4747,722.0,1118,792.0,
4748,1053.0,1347,802.0,
4749,1259.0,1681,365.0,
4750,1336.0,1859,-204.0,
4751,1298.0,1733,-221.0,
4752,1137.0,1384,331.0,
4753,805.0,1118,830.0,
4754,707.0,1082,957.0,
4755,1131.0,1169,826.0,
4756,1463.0,1136,668.0,
4757,1442.0,1069,455.0,
4758,1309.0,1200,263.0,
4759,1105.0,1372,4.0,
4760,921.0,1461,-248.0,
4761,802.0,1673,-184.0,
4762,883.0,1987,177.0,
4763,1232.0,1995,895.0,
4764,1407.0,1678,1470.0,
4765,1172.0,1427,1266.0,
4766,985.0,1317,629.0,
4767,1155.0,1301,268.0,
4768,1256.0,1315,111.0,
4769,933.0,1298,-35.0,
4770,605.0,1259,-113.0,
4771,571.0,1365,33.0,
4772,612.0,1723,521.0,
4773,742.0,1976,984.0,
4774,801.0,1937,1233.0,
4775,877.0,1651,1206.0,
4776,942.0,1337,829.0,
4777,684.0,1100,444.0,
4778,495.0,1009,315.0,
4779,445.0,1339,489.0,
4780,601.0,1789,791.0,
4781,723.0,2055,558.0,
4782,735.0,1878,9.0,
4783,982.0,1488,77.0,
4784,1242.0,1433,609.0,
4785,1392.0,1556,798.0,
4786,1278.0,1666,526.0,
4787,1025.0,1459,256.0,
4788,801.0,1093,258.0,
4789,512.0,1024,375.0,
4790,527.0,1217,432.0,
4791,1010.0,1405,522.0,
4792,1322.0,1419,610.0,
4793,1212.0,1457,712.0,
4794,899.0,1584,747.0,
4795,975.0,1524,836.0,
4796,1347.0,1340,992.0,
4797,1215.0,1350,721.0,
4798,930.0,1384,296.0,
4799,801.0,1402,58.0,
4800,631.0,1364,24.0,
4801,577.0,1106,240.0,
4802,707.0,850,588.0,
4803,851.0,871,921.0,
4804,1067.0,1186,1080.0,
4805,982.0,1416,759.0,
4806,679.0,1329,175.0,
4807,701.0,1103,2.0,
4808,814.0,1114,142.0,
4809,767.0,1414,396.0,
4810,741.0,1653,720.0,
4811,896.0,1483,1167.0,
4812,963.0,1274,1460.0,
4813,981.0,1346,1080.0,
4814,981.0,1442,418.0,
4815,1035.0,1533,25.0,
4816,1071.0,1329,62.0,
4817,944.0,965,479.0,
4818,805.0,852,903.0,
4819,864.0,1085,990.0,
4820,1171.0,1512,799.0,
4821,1219.0,1832,470.0,
4822,1118.0,1767,43.0,
4823,1296.0,1354,-95.0,
4824,1426.0,1103,257.0,
4825,1249.0,1194,537.0,
4826,1037.0,1504,509.0,
4827,793.0,1644,379.0,
4828,643.0,1686,213.0,
4829,648.0,1772,77.0,
4830,813.0,1768,230.0,
4831,1245.0,1746,665.0,
4832,1729.0,1604,899.0,
4833,1805.0,1431,765.0,
4834,1412.0,1282,379.0,
4835,1168.0,1118,207.0,
4836,1106.0,1212,578.0,
4837,829.0,1681,927.0,
4838,400.0,2123,739.0,
4839,433.0,2239,271.0,
4840,785.0,1898,33.0,
4841,974.0,1399,94.0,
4842,958.0,1055,430.0,
4843,1031.0,702,1000.0,
4844,1389.0,626,1372.0,
4845,1390.0,857,1115.0,
4846,921.0,1102,333.0,
4847,673.0,1341,-240.0,
4848,784.0,1416,-318.0,
4849,861.0,1407,-136.0,
4850,924.0,1371,171.0,
4851,1284.0,1083,547.0,
4852,1824.0,869,911.0,
4853,1840.0,953,933.0,
4854,1420.0,1192,584.0,
4855,1092.0,1483,128.0,
4856,1055.0,1557,-67.0,
4857,1075.0,1459,-19.0,
4858,941.0,1249,-9.0,
4859,941.0,932,274.0,
4860,865.0,744,729.0,
4861,685.0,822,849.0,
4862,586.0,1120,471.0,
4863,801.0,1512,-118.0,
4864,1255.0,1630,-412.0,
4865,1337.0,1405,-339.0,
4866,1090.0,1140,-65.0,
4867,933.0,901,334.0,
4868,1064.0,938,734.0,
4869,1372.0,1133,884.0,
4870,1524.0,1268,722.0,
4871,1614.0,1252,393.0,
4872,1724.0,907,149.0,
4873,1530.0,674,96.0,
4874,1095.0,764,186.0,
4875,891.0,914,396.0,
4876,1087.0,934,534.0,
4877,1293.0,925,461.0,
4878,1229.0,989,331.0,
4879,1214.0,1023,175.0,
4880,1403.0,1200,141.0,
4881,1442.0,1502,234.0,
4882,1205.0,1597,119.0,
4883,992.0,1380,-31.0,
4884,1003.0,924,-61.0,
4885,1006.0,487,-56.0,
4886,876.0,484,27.0,
4887,897.0,937,229.0,
4888,1176.0,1433,301.0,
4889,1432.0,1704,149.0,
4890,1328.0,1492,-45.0,
4891,1130.0,1000,-126.0,
4892,1129.0,742,50.0,
4893,1106.0,739,372.0,
4894,939.0,904,525.0,
4895,752.0,1115,382.0,
4896,796.0,1309,170.0,
4897,861.0,1346,104.0,
4898,902.0,1206,268.0,
4899,1167.0,989,617.0,
4900,1489.0,739,976.0,
4901,1568.0,572,722.0,
4902,1340.0,513,15.0,
4903,1304.0,553,-373.0,
4904,1466.0,718,-376.0,
4905,1288.0,1079,-145.0,
4906,921.0,1386,111.0,
4907,749.0,1253,469.0,
4908,982.0,704,769.0,
4909,1260.0,383,784.0,
4910,1144.0,568,529.0,
4911,1209.0,871,74.0,
4912,1436.0,1107,-159.0,
4913,1328.0,1169,-128.0,
4914,1209.0,1055,-188.0,
4915,1351.0,843,-308.0,
4916,1617.0,658,-285.0,
4917,1729.0,557,-155.0,
4918,1563.0,413,40.0,
4919,1496.0,446,309.0,
4920,1594.0,689,453.0,
4921,1412.0,784,289.0,
4922,1084.0,863,-90.0,
4923,988.0,751,-448.0,
4924,1205.0,496,-361.0,
4925,1384.0,493,39.0,
4926,1285.0,621,245.0,
4927,1191.0,944,179.0,
4928,1246.0,1243,-40.0,
4929,1263.0,1469,-185.0,
4930,1079.0,1512,-237.0,
4931,942.0,1091,-137.0,
4932,1195.0,680,67.0,
4933,1447.0,577,164.0,
4934,1306.0,817,99.0,
4935,1244.0,1166,-50.0,
4936,1361.0,1294,-31.0,
4937,1410.0,1502,137.0,
4938,1386.0,1652,151.0,
4939,1427.0,1392,7.0,
4940,1611.0,796,69.0,
4941,1614.0,106,279.0,
4942,1442.0,0,308.0,
4943,1318.0,337,219.0,
4944,1422.0,635,101.0,
4945,1660.0,925,-83.0,
4946,1668.0,1053,-308.0,
4947,1644.0,1023,-320.0,
4948,1632.0,857,6.0,
4949,1467.0,752,252.0,
4950,1168.0,860,255.0,
4951,885.0,897,9.0,
4952,1059.0,921,-224.0,
4953,1375.0,854,-86.0,
4954,1401.0,607,72.0,
4955,1401.0,377,167.0,
4956,1513.0,259,256.0,
4957,1630.0,240,278.0,
4958,1687.0,319,207.0,
4959,1711.0,558,85.0,
4960,1689.0,707,166.0,
4961,1637.0,818,368.0,
4962,1482.0,959,332.0,
4963,1347.0,1114,58.0,
4964,1449.0,1187,-18.0,
4965,1517.0,1031,186.0,
4966,1390.0,908,336.0,
4967,1359.0,855,391.0,
4968,1563.0,806,386.0,
4969,1707.0,812,336.0,
4970,1680.0,1001,153.0,
4971,1693.0,1192,-207.0,
4972,1863.0,1204,-285.0,
4973,1994.0,1152,37.0,
4974,1758.0,1157,242.0,
4975,1393.0,1142,213.0,
4976,1455.0,953,259.0,
4977,1722.0,781,407.0,
4978,1675.0,726,457.0,
4979,1487.0,849,355.0,
4980,1602.0,1012,244.0,
4981,1921.0,1033,208.0,
4982,1968.0,1085,63.0,
4983,1718.0,1064,-65.0,
4984,1613.0,888,197.0,
4985,1873.0,702,581.0,
4986,2156.0,572,765.0,
4987,2226.0,604,740.0,
4988,2156.0,583,558.0,
4989,1988.0,511,336.0,
4990,1821.0,670,119.0,
4991,1662.0,880,-54.0,
4992,1628.0,1039,-36.0,
4993,1738.0,1030,282.0,
4994,1822.0,937,586.0,
4995,2057.0,977,582.0,
4996,2410.0,978,374.0,
4997,2455.0,920,131.0,
4998,2076.0,886,-63.0,
4999,1757.0,935,-146.0,
5000,1854.0,998,224.0,
5001,2013.0,1043,854.0,
5002,1798.0,1175,1136.0,
5003,1262.0,1281,1071.0,
5004,962.0,1218,811.0,
5005,992.0,1075,524.0,
5006,885.0,951,117.0,
5007,875.0,781,-202.0,
5008,1166.0,684,83.0,
5009,1511.0,756,652.0,
5010,1532.0,1026,925.0,
5011,1133.0,1387,833.0,
5012,1198.0,1515,562.0,
5013,1631.0,1530,308.0,
5014,1756.0,1439,179.0,
5015,1772.0,1218,179.0,
5016,1944.0,966,356.0,
5017,2234.0,684,592.0,
5018,2104.0,609,647.0,
5019,1640.0,688,539.0,
5020,1564.0,668,629.0,
5021,1993.0,604,893.0,
5022,2179.0,761,1040.0,
5023,1973.0,1048,883.0,
5024,2054.0,1154,526.0,
5025,2255.0,1049,287.0,
5026,2154.0,966,43.0,
5027,1825.0,1005,-115.0,
5028,1724.0,1105,-18.0,
5029,1905.0,1287,327.0,
5030,1933.0,1515,780.0,
5031,1841.0,1592,1051.0,
5032,1908.0,1356,1153.0,
5033,2074.0,1002,968.0,
5034,1959.0,800,541.0,
5035,1725.0,811,111.0,
5036,1748.0,807,1.0,
5037,2123.0,829,278.0,
5038,2507.0,1074,468.0,
5039,2404.0,1204,346.0,
5040,2152.0,1111,215.0,
5041,2022.0,834,397.0,
5042,1968.0,618,597.0,
5043,1991.0,731,736.0,
5044,1945.0,848,925.0,
5045,1761.0,921,970.0,
5046,1546.0,1106,675.0,
5047,1445.0,1358,189.0,
5048,1519.0,1439,36.0,
5049,1691.0,1317,240.0,
5050,1634.0,1369,594.0,
5051,1625.0,1465,891.0,
5052,1889.0,1365,1033.0,
5053,1934.0,1147,1055.0,
5054,1682.0,962,792.0,
5055,1369.0,963,380.0,
5056,1382.0,926,83.0,
5057,1684.0,901,66.0,
5058,1827.0,1007,255.0,
5059,1783.0,1061,407.0,
5060,1796.0,1139,692.0,
5061,1973.0,1204,1095.0,
5062,2048.0,1203,1160.0,
5063,2068.0,1062,855.0,
5064,2161.0,699,533.0,
5065,2140.0,464,393.0,
5066,1966.0,671,360.0,
5067,1719.0,1102,165.0,
5068,1661.0,1335,46.0,
5069,1671.0,1247,345.0,
5070,1510.0,1162,726.0,
5071,1455.0,1231,859.0,
5072,1506.0,1198,785.0,
5073,1547.0,1004,787.0,
5074,1449.0,1023,870.0,
5075,1194.0,1402,652.0,
5076,1231.0,1804,261.0,
5077,1607.0,1892,193.0,
5078,1766.0,1679,345.0,
5079,1634.0,1505,415.0,
5080,1705.0,1421,392.0,
5081,1909.0,1364,461.0,
5082,1962.0,1424,508.0,
5083,1819.0,1635,351.0,
5084,1633.0,1695,284.0,
5085,1659.0,1482,366.0,
5086,1673.0,1249,489.0,
5087,1581.0,1099,460.0,
5088,1694.0,1088,236.0,
5089,1898.0,976,26.0,
5090,1654.0,851,-41.0,
5091,1220.0,866,183.0,
5092,1162.0,842,566.0,
5093,1284.0,713,982.0,
5094,1362.0,535,1045.0,
5095,1394.0,580,547.0,
5096,1765.0,788,41.0,
5097,2237.0,819,4.0,
5098,2108.0,742,343.0,
5099,1605.0,894,567.0,
5100,1326.0,1066,680.0,
5101,1610.0,1010,736.0,
5102,2021.0,897,566.0,
5103,2063.0,894,185.0,
5104,1996.0,1106,-96.0,
5105,2039.0,1359,-14.0,
5106,1830.0,1421,273.0,
5107,1432.0,1301,498.0,
5108,1356.0,1282,459.0,
5109,1544.0,1439,369.0,
5110,1649.0,1607,344.0,
5111,1622.0,1795,197.0,
5112,1556.0,1966,110.0,
5113,1422.0,2031,318.0,
5114,1468.0,1947,505.0,
5115,1616.0,1734,330.0,
5116,1694.0,1531,44.0,
5117,1744.0,1378,-34.0,
5118,1496.0,1314,183.0,
5119,1121.0,1454,458.0,
5120,1006.0,1549,476.0,
5121,1288.0,1319,374.0,
5122,1746.0,1009,173.0,
5123,1841.0,1055,-73.0,
5124,1675.0,1223,-105.0,
5125,1621.0,1125,113.0,
5126,1682.0,891,271.0,
5127,1743.0,825,77.0,
5128,1589.0,1094,-200.0,
5129,1413.0,1287,-205.0,
5130,1311.0,1196,-40.0,
5131,1072.0,1147,14.0,
5132,980.0,1272,15.0,
5133,1133.0,1364,114.0,
5134,1226.0,1259,200.0,
5135,1136.0,1164,148.0,
5136,1126.0,1248,59.0,
5137,1410.0,1357,175.0,
5138,1532.0,1417,393.0,
5139,1229.0,1473,390.0,
5140,1069.0,1340,230.0,
5141,1327.0,1014,88.0,
5142,1501.0,860,62.0,
5143,1180.0,1044,153.0,
5144,918.0,1403,190.0,
5145,1175.0,1642,203.0,
5146,1430.0,1603,81.0,
5147,1331.0,1399,-277.0,
5148,1055.0,1089,-516.0,
5149,1317.0,812,-435.0,
5150,1989.0,812,-165.0,
5151,2069.0,1109,-28.0,
5152,1695.0,1360,-167.0,
5153,1434.0,1327,-204.0,
5154,1405.0,1176,-37.0,
5155,1252.0,956,192.0,
5156,976.0,792,344.0,
5157,1044.0,576,330.0,
5158,1235.0,399,271.0,
5159,1281.0,610,96.0,
5160,1255.0,916,-109.0,
5161,1362.0,1110,-218.0,
5162,1535.0,1187,-326.0,
5163,1315.0,1282,-351.0,
5164,913.0,1363,-32.0,
5165,805.0,1213,549.0,
5166,829.0,1005,861.0,
5167,826.0,1041,628.0,
5168,1109.0,1246,96.0,
5169,1678.0,1236,-228.0,
5170,1672.0,1245,-122.0,
5171,1005.0,1456,136.0,
5172,726.0,1629,256.0,
5173,967.0,1615,345.0,
5174,1402.0,1357,439.0,
5175,1685.0,1186,205.0,
5176,1413.0,1072,-254.0,
5177,982.0,897,-422.0,
5178,714.0,902,-218.0,
5179,624.0,1039,137.0,
5180,644.0,1123,441.0,
5181,845.0,979,509.0,
5182,1296.0,719,309.0,
5183,1359.0,660,-147.0,
5184,996.0,914,-467.0,
5185,822.0,1194,-305.0,
5186,973.0,1095,166.0,
5187,1206.0,801,551.0,
5188,1163.0,597,489.0,
5189,961.0,541,131.0,
5190,930.0,615,-190.0,
5191,976.0,776,-478.0,
5192,908.0,1102,-715.0,
5193,897.0,1349,-312.0,
5194,1029.0,1413,657.0,
5195,1148.0,1514,1290.0,
5196,1115.0,1510,1172.0,
5197,1113.0,1390,610.0,
5198,1259.0,1242,51.0,
5199,1171.0,1117,-301.0,
5200,1004.0,1023,-279.0,
5201,1141.0,832,16.0,
5202,1429.0,736,419.0,
5203,1670.0,867,664.0,
5204,1804.0,1153,648.0,
5205,1786.0,1348,489.0,
5206,1596.0,1282,364.0,
5207,1289.0,1070,207.0,
5208,998.0,971,-102.0,
5209,899.0,1126,-29.0,
5210,972.0,1251,349.0,
5211,953.0,1239,573.0,
5212,782.0,1174,434.0,
5213,787.0,1091,125.0,
5214,982.0,1016,-41.0,
5215,1049.0,1025,-128.0,
5216,1049.0,1125,6.0,
5217,1143.0,1089,421.0,
5218,1286.0,952,951.0,
5219,1321.0,810,1100.0,
5220,1071.0,676,760.0,
5221,919.0,674,366.0,
5222,1067.0,799,204.0,
5223,1228.0,926,261.0,
5224,1442.0,1044,285.0,
5225,1546.0,1041,304.0,
5226,1410.0,856,413.0,
5227,1175.0,737,515.0,
5228,1088.0,757,438.0,
5229,1293.0,879,351.0,
5230,1479.0,944,442.0,
5231,1575.0,965,518.0,
5232,1600.0,984,479.0,
5233,1481.0,849,453.0,
5234,1401.0,775,590.0,
5235,1304.0,820,789.0,
5236,992.0,957,877.0,
5237,789.0,1158,932.0,
5238,951.0,1129,890.0,
5239,1196.0,970,633.0,
5240,1293.0,882,211.0,
5241,1394.0,892,-118.0,
5242,1719.0,1065,19.0,
5243,1991.0,1280,538.0,
5244,1844.0,1348,991.0,
5245,1432.0,1160,1078.0,
5246,1081.0,832,868.0,
5247,764.0,633,424.0,
5248,425.0,669,-4.0,
5249,355.0,842,-175.0,
5250,594.0,1037,140.0,
5251,835.0,1181,940.0,
5252,996.0,1138,1429.0,
5253,1151.0,991,1432.0,
5254,1320.0,835,1113.0,
5255,1467.0,780,383.0,
5256,1441.0,848,-340.0,
5257,1189.0,891,-530.0,
5258,909.0,1137,-21.0,
5259,819.0,1402,713.0,
5260,939.0,1297,1097.0,
5261,1240.0,959,1164.0,
5262,1559.0,777,952.0,
5263,1463.0,757,424.0,
5264,1198.0,611,-144.0,
5265,1412.0,517,-353.0,
5266,1750.0,626,24.0,
5267,1582.0,903,537.0,
5268,1140.0,1104,824.0,
5269,1075.0,1041,902.0,
5270,1324.0,924,688.0,
5271,1448.0,796,416.0,
5272,1449.0,586,265.0,
5273,1493.0,362,293.0,
5274,1546.0,311,535.0,
5275,1428.0,523,677.0,
5276,1288.0,817,558.0,
5277,1247.0,1013,361.0,
5278,1285.0,1127,229.0,
5279,1258.0,1117,173.0,
5280,1064.0,813,120.0,
5281,1008.0,327,300.0,
5282,1059.0,54,791.0,
5283,1066.0,76,1036.0,
5284,1156.0,247,795.0,
5285,1298.0,434,472.0,
5286,1298.0,625,366.0,
5287,1134.0,805,397.0,
5288,1080.0,921,470.0,
5289,1231.0,921,618.0,
5290,1418.0,843,666.0,
5291,1412.0,922,338.0,
5292,1213.0,995,-202.0,
5293,1020.0,971,-427.0,
5294,974.0,853,47.0,
5295,986.0,665,713.0,
5296,887.0,601,923.0,
5297,926.0,512,743.0,
5298,1127.0,480,430.0,
5299,1283.0,528,218.0,
5300,1310.0,635,101.0,
5301,1293.0,837,94.0,
5302,1428.0,999,133.0,
5303,1513.0,1172,83.0,
5304,1345.0,1190,116.0,
5305,1198.0,1072,207.0,
5306,1290.0,931,294.0,
5307,1395.0,831,288.0,
5308,1291.0,874,164.0,
5309,1213.0,744,210.0,
5310,1343.0,412,506.0,
5311,1323.0,141,779.0,
5312,1086.0,154,559.0,
5313,970.0,477,68.0,
5314,960.0,872,-112.0,
5315,835.0,1366,7.0,
5316,739.0,1764,254.0,
5317,848.0,1666,500.0,
5318,1223.0,1209,658.0,
5319,1600.0,852,487.0,
5320,1509.0,854,87.0,
5321,1371.0,1060,-52.0,
5322,1549.0,1201,119.0,
5323,1513.0,1255,416.0,
5324,1071.0,1153,460.0,
5325,694.0,946,220.0,
5326,829.0,878,155.0,
5327,1137.0,912,263.0,
5328,1126.0,927,404.0,
5329,1193.0,815,524.0,
5330,1515.0,587,596.0,
5331,1763.0,457,625.0,
5332,1709.0,695,452.0,
5333,1420.0,1175,140.0,
5334,1356.0,1333,-14.0,
5335,1445.0,994,40.0,
5336,1436.0,596,222.0,
5337,1501.0,478,433.0,
5338,1555.0,557,677.0,
5339,1502.0,723,835.0,
5340,1346.0,953,551.0,
5341,1034.0,1159,85.0,
5342,778.0,1216,-74.0,
5343,780.0,1145,144.0,
5344,860.0,1098,446.0,
5345,1048.0,1163,581.0,
5346,1446.0,1170,731.0,
5347,1707.0,1043,811.0,
5348,1697.0,992,605.0,
5349,1557.0,1100,367.0,
5350,1276.0,1274,364.0,
5351,791.0,1388,646.0,
5352,328.0,1302,803.0,
5353,254.0,1008,507.0,
5354,679.0,752,192.0,
5355,1287.0,748,101.0,
5356,1534.0,1036,143.0,
5357,1495.0,1253,344.0,
5358,1632.0,1048,522.0,
5359,1658.0,841,509.0,
5360,1297.0,888,245.0,
5361,994.0,1016,-65.0,
5362,911.0,1167,32.0,
5363,847.0,1144,441.0,
5364,859.0,1057,627.0,
5365,1071.0,1012,515.0,
5366,1436.0,815,485.0,
5367,1597.0,635,600.0,
5368,1463.0,639,736.0,
5369,1457.0,726,693.0,
5370,1684.0,790,482.0,
5371,1944.0,940,262.0,
5372,1856.0,1345,103.0,
5373,1477.0,1646,141.0,
5374,1446.0,1647,453.0,
5375,1655.0,1544,870.0,
5376,1515.0,1413,817.0,
5377,1208.0,1421,449.0,
5378,1027.0,1416,377.0,
5379,1017.0,1401,573.0,
5380,1166.0,1532,834.0,
5381,1239.0,1625,871.0,
5382,1138.0,1635,659.0,
5383,957.0,1700,460.0,
5384,922.0,1822,301.0,
5385,1121.0,1674,158.0,
5386,1309.0,1325,239.0,
5387,1179.0,1111,578.0,
5388,795.0,1082,790.0,
5389,576.0,1116,774.0,
5390,671.0,1212,672.0,
5391,850.0,1422,601.0,
5392,868.0,1533,592.0,
5393,920.0,1511,550.0,
5394,1303.0,1372,586.0,
5395,1609.0,1267,786.0,
5396,1450.0,1274,841.0,
5397,1112.0,1181,623.0,
5398,1021.0,1120,371.0,
5399,1185.0,1172,219.0,
5400,1322.0,1232,240.0,
5401,1321.0,1397,365.0,
5402,1434.0,1587,681.0,
5403,1663.0,1664,1038.0,
5404,1660.0,1723,1106.0,
5405,1530.0,1688,842.0,
5406,1569.0,1610,410.0,
5407,1692.0,1418,178.0,
5408,1593.0,1178,93.0,
5409,1381.0,1181,122.0,
5410,1299.0,1140,436.0,
5411,1251.0,1159,796.0,
5412,1056.0,1435,865.0,
5413,810.0,1625,570.0,
5414,1023.0,1524,222.0,
5415,1667.0,1251,254.0,
5416,1916.0,1128,553.0,
5417,1522.0,1121,780.0,
5418,1019.0,1080,887.0,
5419,772.0,1189,846.0,
5420,871.0,1466,684.0,
5421,1313.0,1583,466.0,
5422,1859.0,1447,331.0,
5423,2229.0,1355,530.0,
5424,2198.0,1438,767.0,
5425,1708.0,1498,790.0,
5426,1359.0,1480,803.0,
5427,1502.0,1597,813.0,
5428,1826.0,1757,658.0,
5429,2029.0,1842,397.0,
5430,1909.0,1866,285.0,
5431,1767.0,1776,517.0,
5432,1680.0,1687,788.0,
5433,1521.0,1616,674.0,
5434,1654.0,1472,476.0,
5435,1921.0,1302,488.0,
5436,2001.0,1192,565.0,
5437,1883.0,1146,532.0,
5438,1596.0,1146,487.0,
5439,1472.0,1241,680.0,
5440,1684.0,1469,867.0,
5441,1807.0,1679,699.0,
5442,1652.0,1702,519.0,
5443,1394.0,1602,515.0,
5444,1128.0,1443,457.0,
5445,980.0,1170,396.0,
5446,994.0,910,460.0,
5447,1232.0,853,674.0,
5448,1344.0,988,712.0,
5449,1095.0,1240,467.0,
5450,958.0,1428,356.0,
5451,1070.0,1523,528.0,
5452,1240.0,1664,671.0,
5453,1518.0,1812,466.0,
5454,1844.0,1814,317.0,
5455,2103.0,1548,441.0,
5456,2079.0,1367,541.0,
5457,1632.0,1414,608.0,
5458,1327.0,1421,629.0,
5459,1417.0,1466,582.0,
5460,1347.0,1558,411.0,
5461,919.0,1690,63.0,
5462,714.0,1809,-118.0,
5463,1200.0,1728,158.0,
5464,1970.0,1588,407.0,
5465,2434.0,1682,339.0,
5466,2425.0,1851,202.0,
5467,2029.0,1860,241.0,
5468,1632.0,1805,539.0,
5469,1526.0,1804,661.0,
5470,1770.0,1744,555.0,
5471,2190.0,1471,584.0,
5472,2136.0,1280,661.0,
5473,1600.0,1273,517.0,
5474,1236.0,1263,123.0,
5475,1303.0,1322,-145.0,
5476,1610.0,1579,-74.0,
5477,1646.0,1906,176.0,
5478,1503.0,1943,399.0,
5479,1531.0,1712,549.0,
5480,1551.0,1543,646.0,
5481,1501.0,1494,597.0,
5482,1511.0,1527,523.0,
5483,1583.0,1733,505.0,
5484,1497.0,2105,406.0,
5485,1215.0,2320,87.0,
5486,1051.0,2188,-180.0,
5487,1217.0,1843,27.0,
5488,1523.0,1503,457.0,
5489,1719.0,1302,666.0,
5490,1733.0,1174,591.0,
5491,1609.0,1084,362.0,
5492,1540.0,1111,184.0,
5493,1531.0,1242,127.0,
5494,1618.0,1385,84.0,
5495,1844.0,1467,243.0,
5496,1923.0,1489,604.0,
5497,1753.0,1495,727.0,
5498,1565.0,1401,558.0,
5499,1629.0,1180,381.0,
5500,1705.0,949,271.0,
5501,1493.0,940,213.0,
5502,1347.0,1112,178.0,
5503,1498.0,1113,192.0,
5504,1745.0,1033,260.0,
5505,1693.0,1102,216.0,
5506,1537.0,1173,88.0,
5507,1675.0,1130,190.0,
5508,1624.0,1130,395.0,
5509,1317.0,1251,296.0,
5510,1166.0,1365,70.0,
5511,1269.0,1349,-46.0,
5512,1544.0,1367,18.0,
5513,1510.0,1495,220.0,
5514,1284.0,1583,385.0,
5515,1391.0,1601,423.0,
5516,1504.0,1558,202.0,
5517,1514.0,1629,-251.0,
5518,1735.0,1652,-482.0,
5519,1941.0,1467,-359.0,
5520,1929.0,1336,-100.0,
5521,1659.0,1386,264.0,
5522,1385.0,1573,491.0,
5523,1339.0,1657,624.0,
5524,1103.0,1542,700.0,
5525,928.0,1291,373.0,
5526,1220.0,1042,-183.0,
5527,1685.0,948,-658.0,
5528,2007.0,1036,-808.0,
5529,1983.0,1177,-528.0,
5530,1941.0,1143,90.0,
5531,2111.0,1049,921.0,
5532,2107.0,1065,1405.0,
5533,1620.0,1163,1089.0,
5534,976.0,1213,235.0,
5535,784.0,1114,-520.0,
5536,989.0,970,-736.0,
5537,1245.0,850,-394.0,
5538,1619.0,731,153.0,
5539,2097.0,663,619.0,
5540,2196.0,775,785.0,
5541,1793.0,1030,466.0,
5542,1354.0,1218,-210.0,
5543,1277.0,1219,-650.0,
5544,1635.0,1174,-517.0,
5545,2071.0,1277,-250.0,
5546,2165.0,1438,65.0,
5547,1972.0,1504,390.0,
5548,1744.0,1353,517.0,
5549,1534.0,1141,446.0,
5550,1505.0,1113,235.0,
5551,1660.0,1165,67.0,
5552,1579.0,1213,-168.0,
5553,1252.0,1229,-444.0,
5554,1075.0,1229,-435.0,
5555,1198.0,1250,13.0,
5556,1667.0,1298,664.0,
5557,1933.0,1377,669.0,
5558,1685.0,1308,-49.0,
5559,1300.0,980,-609.0,
5560,931.0,545,-606.0,
5561,835.0,434,-187.0,
5562,1132.0,646,155.0,
5563,1591.0,773,143.0,
5564,1801.0,880,-91.0,
5565,1697.0,941,-340.0,
5566,1557.0,924,-357.0,
5567,1704.0,943,-17.0,
5568,1936.0,1008,474.0,
5569,1788.0,1162,356.0,
